gene	degree	weighted_degree	betweenness	closeness	eigenvector	pagerank
Rv3891c	1	937	0.0	0.0007222824124232574	6.404428502561036e-16	0.00044261310664626686
Rv3708c	7	6464	0.0004906798835980717	0.2253507786158825	0.0001468004293588849	0.00043311057039153273
Rv1467c	4	3048	0.0005676367841227826	0.2099073847551812	4.486340149340547e-05	0.0002685678052928072
Rv2716	2	1590	0.0	0.1266854727582754	1.5517475885477943e-10	0.00040738464856558476
Rv3613c	4	3460	0.0	0.16027411151257678	5.851448310432132e-07	0.00030594032863915933
Rv0470A	4	3041	0.0008358992931303905	0.20219638291222053	0.0005307813129955336	0.00033918777977342467
Rv0486	8	6545	0.003461672534562145	0.21130091047299596	3.067910506783504e-05	0.0006637448424798827
Rv1333	8	6926	0.0	0.21858823658814405	0.0003665349878854627	0.0004070786842469568
Rv2519	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv3870	16	13885	0.0008178842235281576	0.20462669583052256	3.893480252749956e-05	0.000749136333793939
Rv3800c	41	35385	0.02565097271368794	0.2595008877467899	0.0029462213307397717	0.002158961011223295
Rv0609	9	7563	0.005579482548046882	0.18008659393202817	8.894520415487601e-06	0.001040761192115543
Rv2586c	10	8619	0.0003191208016153523	0.22217056277198619	0.00254255514847692	0.0003972144760919964
Rv1172c	2	1543	0.0008649682740079615	0.19001998814631912	1.2980662516645829e-05	0.00025535558175678806
Rv1479	2	1976	0.0	0.13896203575051147	2.256109396495631e-09	0.0003414493673698005
Rv3744	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv0476	4	3302	0.00020715883314009382	0.20534418073876423	1.4981388993468033e-05	0.0003218749592967491
Rv2828c	4	3162	1.7616644205445305e-06	0.0021668472372697724	1.3973296925203956e-13	0.0007926402476901812
Rv3369	6	4942	0.0025276450311530383	0.20726274188383195	0.0002054864074920123	0.0005698885580124315
Rv1905c	12	10010	0.0012973613652738866	0.21655139900419892	0.0007158544312039898	0.0005632585451731549
Rv2410c	2	1991	0.0	0.15364718319523443	2.5013322869231186e-08	0.0003910358918686777
Rv2411c	3	2866	0.001928435319022746	0.18563509682609217	1.7709633364495228e-06	0.00047018237756403297
Rv1728c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv3145	22	19121	0.0016558718341111844	0.23833697031863732	0.0012309235522252964	0.0008449020114011274
Rv2266	3	2505	6.113304277498875e-05	0.20583495130990986	4.1618835988086475e-05	0.00027066867245495837
Rv0643c	1	920	0.0	0.0005417118093174431	4.6317454947351814e-17	0.0005689091167685962
Rv0844c	6	4736	0.0005629783965848158	0.19466879519577038	7.160506886024826e-06	0.0003753594474083666
Rv3542c	18	14457	0.0010093129691552036	0.20202897870393113	2.6236017739696486e-05	0.0007634906801972179
Rv0789c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv2638	3	2662	0.0	0.18862458241012484	7.635140138821409e-06	0.0002689392124320654
Rv0078A	5	4204	0.0011897919112212416	0.1629498061955914	1.4093852900996822e-06	0.0006306109644912457
Rv2549c	3	2346	0.0	0.1459579312797716	1.887843928357839e-07	0.00038299920641905895
Rv3240c	24	20669	0.0007885698650706035	0.2536123347769598	0.012141587367713105	0.0006474572883424668
Rv1215c	5	4576	2.6271066722487235e-05	0.14904856038556336	9.0067402114722e-08	0.0005545540337002214
Rv2338c	3	2314	2.5668862957790027e-05	0.1830130010834236	1.06761371425934e-05	0.00022826768428934425
Rv2686c	2	1998	0.0	0.1348037941872193	2.335191099467768e-09	0.0004427495324101596
Rv0479c	12	8934	0.001414232353365598	0.216775837824606	0.0006554306732014121	0.0005670368512125964
Rv1096	3	2413	0.0	0.16774793866491622	1.2340693678352926e-06	0.0003258715028870649
Rv2651c	3	2768	0.0	0.1420770508168257	1.9572938370797573e-09	0.000443402893142998
Rv0431	13	9955	0.005068353109021615	0.22026538418344951	1.7007389723195435e-05	0.0007517040586232088
Rv3609c	14	12190	0.0012816691916442842	0.2371786827583653	0.0030004693569713105	0.0005913775163613685
Rv0694	19	17375	0.0076712146806156584	0.2412430398199685	0.0008204044174251153	0.0009076417910982153
Rv1074c	36	30315	0.0014799856808137618	0.23448174386088866	0.00026765922679379306	0.0012954742815980153
Rv1980c	11	9070	0.0029625993488030197	0.22476266635974654	0.00039884772199296625	0.000610104569817916
Rv3146	27	23440	0.0018166953472283757	0.2477333347998966	0.003279923938839836	0.0009967732458195367
Rv0970	3	2874	0.0	0.11505728948270247	2.1892354827141115e-11	0.0005868808225482547
Rv2517c	2	1709	0.0009648048809848879	0.17028425315973353	5.929948663609991e-07	0.00035657089833341347
Rv3681c	5	3624	0.0001591794003785824	0.21996754937911492	0.0007796980986815871	0.00023688611135913633
Rv1195	2	1621	0.0	0.17068127869752728	4.522620031391627e-06	0.00017772889598011697
Rv3139	6	5004	6.35785290246491e-05	0.2102691381110712	5.183685844141375e-05	0.0003220556040564998
Rv3043c	19	17465	0.0013616450812783984	0.2446289070455119	0.002545539273065143	0.0007825045338300136
Rv1209	21	15786	0.00415860149726818	0.2216660119102784	5.3987137705269134e-05	0.0010552466712511496
Rv0020c	12	10043	0.002556898778754965	0.22611644921504076	8.30000033482034e-05	0.0006898742951546891
Rv0464c	1	883	0.0	0.1507675840456584	9.79890762972148e-08	0.00018529143961742913
Rv3098c	1	870	0.0	0.20069965848764754	0.0009110441170459008	0.00010180317775774022
Rv2632c	2	1828	0.00019000806326705753	0.19987768036414866	0.0008428523339106028	0.00017272781930685068
Rv3193c	2	1611	1.7616644205445305e-06	0.0012381984212970127	2.682908300199838e-15	0.000662185541132613
Rv1795	9	8274	0.0009749264577726264	0.19639222114921379	6.611683638132285e-06	0.0006294719793452912
Rv2455c	55	49878	0.014787076512235814	0.26780757429438246	0.0014183468244123526	0.0021353563213494576
Rv2021c	3	2540	4.893512279290362e-07	0.11435632341383963	3.7750228472512375e-12	0.0005258288287487619
Rv2530c	7	5425	0.017968903164864374	0.2083540641336828	0.0008779806474412546	0.0006670758905607531
Rv3271c	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv0762c	1	806	0.0	0.17471408217987933	3.0519296298573083e-07	0.00014412728187752853
Rv2196	34	30117	0.00633758296398578	0.26042404992305035	0.007034515021215635	0.0012286192880497896
Rv1854c	5	4021	3.184375260849697e-05	0.23313758099799187	0.0022191085637211557	0.00020922219067989598
Rv2142c	3	2656	0.0	0.16536074188698766	1.1320289484491773e-07	0.0003720904970844094
Rv1421	3	2374	0.00012314151576780507	0.192316302202468	5.7930608267883445e-05	0.0002566652412571898
Rv1698	4	3250	0.0016869238895397282	0.19987768036414866	6.126298980967449e-05	0.0003756685127564588
Rv0382c	4	3299	0.0004258836209795406	0.22116374753283818	0.00022957611761623817	0.0002677751006827935
Rv3437	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv3518c	6	5264	0.0012765612878983107	0.2163913698887657	4.639435445010995e-05	0.0004510345498574267
Rv3140	19	16303	0.00035583062546816713	0.2146780071359808	9.32455519413959e-05	0.0008008110967580261
Rv2076c	1	767	0.0	0.1687533435531799	1.1963970536872878e-05	0.00019540615367801489
Rv2288	1	953	0.0	0.15687388928183743	2.4021552870987867e-07	0.00016961760347766676
Rv0884c	8	6794	0.0012696420228534573	0.21234285839991135	3.2586768699121435e-05	0.0005399701448782008
Rv3503c	3	2380	0.0001081053668055334	0.1861780275518043	1.8536644376120256e-06	0.0002658343206007689
Rv3266c	4	3449	0.0034118605733400127	0.20888914376764	0.00017343874609751422	0.0004239692844336521
Rv0682	123	114290	0.011470800603220302	0.2987357699790632	0.12482149018400379	0.002455430679393398
Rv3676	2	1601	2.5473914227422632e-05	0.1920892165661754	3.902178543542258e-05	0.00016719173435104337
Rv2431c	2	1966	0.0	0.16152956847610206	2.509333465002546e-07	0.00027944345323178846
Rv2452c	3	2146	0.0	0.20788073387297867	2.689488558695814e-05	0.000185797449610245
Rv3312c	3	2560	0.0019762743948400305	0.17425660660168876	3.776812067329997e-07	0.00038399018047903456
Rv2603c	6	5057	0.00039771034392054944	0.1889654115471591	1.7131963468002034e-05	0.0004660834516643803
Rv2156c	11	9982	0.0008053222904016103	0.2046839100611476	6.241095760945183e-05	0.0006131064421188736
Rv3238c	8	6325	0.002167951494839523	0.19707955426940219	2.07925366201823e-05	0.0005978450475525086
Rv0515	5	4116	0.00011378390652550113	0.15555716199186026	1.9380267893538177e-08	0.0006049889892024551
Rv0467	14	12034	0.0022269397596118446	0.22699286956083548	0.0006766230869096284	0.0006706007608214145
Rv1486c	11	8247	0.001974835257043182	0.2157218224056857	1.6173956533330007e-05	0.000625139670419275
Rv1733c	20	17412	0.0007833193993791403	0.216615476944428	0.0009295280054249151	0.0007072841809745772
Rv0490	11	9619	0.0018639259249740084	0.21735510817508744	9.68835099457766e-06	0.0006694436129924909
Rv0005	36	30090	0.007378163027822245	0.2778713244766348	0.01523312955639057	0.0010952526814186772
Rv2940c	51	42125	0.012234652577661265	0.27325569404019945	0.00780849998341083	0.0019398187284167159
Rv1633	7	5895	0.0003711092926394836	0.21842518404705188	0.00017120794702579078	0.0004700227719148111
Rv0282	11	9301	0.00290891719353927	0.2157218224056857	0.0002781845349002136	0.0006839060698112601
Rv3206c	10	8717	0.002254751285573633	0.22632617230907232	0.0003249543734392546	0.0005897568672887878
Rv3709c	9	7750	0.000874792599579165	0.2266064090183236	0.00013036006114621764	0.0005172742449514435
Rv2775	0	0	0.0	0.0	8.946798292203376e-41	8.533636751528944e-05
Rv2195	31	27415	0.003331878017203446	0.2517372779689458	0.005999710342511835	0.0010784088001309603
Rv0815c	9	8103	0.0017015414267991034	0.20023304276085732	1.2059099365415631e-05	0.0006762360309905923
Rv0787A	8	7101	0.001020866939605811	0.20103034582828352	1.2999881263149952e-05	0.0005730846482238178
