gene	degree	weighted_degree	betweenness	closeness	eigenvector	pagerank
Rv3679	6	4827	0.00020715445212524645	0.19541610609263887	1.0908122736246918e-05	0.0005417097130205315
Rv3656c	3	2376	0.0003635793108183045	0.20187756396319004	4.827938726293491e-06	0.0002847598941730841
Rv0432	17	14993	0.001589121389616916	0.2571231615313393	0.0011779638703479645	0.0006463840431140008
Rv0626	7	5711	0.0006087682781431278	0.16822777828844565	1.1696448394521962e-07	0.0006817037739264944
Rv2472	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2299c	15	12721	0.004559558714788573	0.2627612737298664	0.0017985313575133433	0.0005877732188451511
Rv3568c	5	4487	0.00024710078534563926	0.18989287414418327	7.330885606973212e-07	0.0004608669449608233
Rv3396c	99	82243	0.03300640113497913	0.3199310906083311	0.050525341376079225	0.0025742683907128546
Rv0186A	3	2544	0.004857771820004182	0.1672988272310079	2.0107836804469775e-07	0.0004696194064519289
Rv0659c	1	903	0.0	0.0008456659619450318	8.414598166336773e-19	0.00036761986470861896
Rv2848c	12	10878	0.000679314613329118	0.22388931173497123	2.0747530108473058e-05	0.0006744477968626729
Rv1696	17	14187	0.0010790691870467273	0.24605181485798555	0.00034286901129164767	0.0007671973835276913
Rv3241c	55	48681	0.002980953486312265	0.27336297987116337	0.06968383014505668	0.0010320556807174646
Rv0556	35	26763	0.007214370859115968	0.25991164515429166	9.260227907178325e-05	0.0014109835105104336
Rv2346c	15	13050	0.0010336831350538026	0.2511313956464206	0.0013940969456435037	0.0006031039064240432
Rv3864	24	20011	0.0022193269889945154	0.23610265310442785	0.0006661750270225136	0.0009577362105605364
Rv2604c	6	5255	0.00024421985024145726	0.23281631778500994	0.00024503608003222506	0.0003211412905389458
Rv0178	22	18114	0.008175128114205326	0.27064455482272265	0.0008528767715758795	0.0007390433179096258
Rv2245	24	21284	0.0008459531645119779	0.27266669107882724	0.002640126787287277	0.0007386309126514111
Rv2844	4	2976	0.0011934994854503062	0.22126693451332693	0.0009480508551449109	0.00023028454692143482
Rv3704c	18	15511	0.002761135723348334	0.2530309082513731	0.00026484215228549725	0.0007774260491741411
Rv0757	16	12888	0.005997539890135404	0.2566300373602707	0.00026695778760642546	0.0006603263717963964
Rv3710	36	32421	0.0022877361994298392	0.2701891542593326	0.00126049123980495	0.0011441517152353596
Rv3285	40	34635	0.004816839606635914	0.28617610831638096	0.0038324076555180386	0.0012136633153774937
Rv3867	9	7723	2.498665985224754e-05	0.20139648109409428	1.4597760677733889e-05	0.00041937247327281015
Rv2365c	6	5419	0.0003212371155930372	0.23613737408282556	0.0007408753551143719	0.0002897970613633005
Rv2564	3	2641	0.000732216321734403	0.17879235539062618	5.567180259825024e-07	0.0003892128793507356
Rv3122	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2210c	17	14657	0.0006408304182175951	0.24560020553123488	0.00014587806063496076	0.000623174811410982
Rv1538c	8	7019	0.0018690217823493173	0.2270872781449885	0.00018141905746091254	0.000540424362380399
Rv3879c	24	19608	0.0020370807629756806	0.23472213766455396	0.0006746310300028956	0.0009484055214854655
Rv2861c	45	39651	1.2806733776226953e-05	0.281411521865267	0.060313060129147104	0.0007625983592364123
Rv1303	10	8289	0.0017844062828362129	0.2552430684729317	0.004974198838176557	0.00034896725282094104
Rv2152c	27	23224	0.004045208592591821	0.2623319953868998	0.0009185623478314416	0.0010485316465680197
Rv2692	2	1669	8.32096625654386e-05	0.1719201438718644	7.90798301960937e-08	0.0002792658092104209
Rv3630	8	6611	0.003126233463508593	0.2151593385720506	5.176340763834913e-06	0.0006041387372470453
Rv1321	9	7036	0.0007153922071473468	0.24255802775879362	0.0017330652839198006	0.00041978645019665823
Rv0722	103	95591	0.002675835926429189	0.3096883594528859	0.11673596784155858	0.001863547169461468
Rv1617	79	72107	0.01786051850364177	0.3070824524312896	0.05378850051728898	0.002087841791788004
Rv3589	9	7107	0.0008478086341626653	0.21981302447135026	2.5533927041399098e-05	0.0005123580746806097
Rv1299	64	57542	0.0014399450281316502	0.281411521865267	0.07691333272644935	0.0011567120173269706
Rv0236A	3	2316	0.00025459037606802916	0.19517857587981205	1.268871300741655e-06	0.0002486598064960992
Rv0120c	84	76125	0.0009581659566144076	0.30714119046733235	0.10028587808273592	0.0014486265514984658
Rv3429	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2114	2	1496	0.0	0.19870488104977274	1.8611936059071378e-06	0.00018808616086511448
Rv1260	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2699c	10	7433	0.0009717236326998375	0.2398766273921741	0.0006675536542825297	0.0004977914438457719
Rv0818	6	4719	0.0003529632434237317	0.21335824392282934	1.739373219150623e-05	0.00036227432200396824
Rv1334	50	42395	0.023857319236133656	0.2914218046757194	0.028629986105213036	0.0014550808885172436
Rv3769	1	827	0.0	0.19620407426236727	2.1219090496437636e-05	0.00011975608903744831
Rv2393	3	2925	0.0	0.20106863808705405	6.328520815979407e-06	0.00021781723311308247
Rv2605c	4	3660	1.4664900309251256e-05	0.2041620017499318	1.628541716068026e-05	0.00028795883385618505
Rv3092c	1	733	0.0	0.19818984741584963	2.962833661325828e-06	0.00011948404043777623
Rv0710	114	105527	0.002659169025530973	0.31671284886848394	0.12187980554683066	0.002035987711873033
Rv0808	21	19198	0.0007548268965755178	0.2658940459949021	0.0014325204200529634	0.0007734993814192314
Rv1616	3	2418	0.0009737903924565345	0.23057641352142644	0.0005553400953363167	0.00030532785408170964
Rv2950c	16	13486	0.00034425174104784636	0.2599958134331628	0.0019094170604319115	0.00050933526953078
Rv2557	2	1740	0.0009737903924565345	0.12794694372615248	8.883386423026108e-11	0.0005181273092754909
Rv3907c	3	2456	0.00019711318079083769	0.22795771490108085	0.0004889605785239735	0.00018589186180890304
Rv0280	3	2673	0.0009737903924565345	0.18831173258628048	3.356801172938797e-06	0.00034478450053586937
Rv2743c	16	12370	0.0028057411526152412	0.24392133431007346	4.928395969326609e-05	0.0007242567191166675
Rv1205	3	2448	0.0	0.2146129569317313	1.5175608053960269e-05	0.00019879971990800768
Rv0047c	1	959	0.0	0.16254015019366472	1.1813256115301502e-07	0.00017900259299782038
Rv1768	1	779	0.0	0.10925591234695609	2.4718172764032386e-13	0.00025540410479137304
Rv3804c	19	15581	0.006535590749387694	0.27373578993576775	0.008564804937290995	0.0006448962868218373
Rv3217c	12	8949	1.2182706820196598e-05	0.2369038276428465	3.9244007544011754e-05	0.00047114672479830734
Rv0533c	17	14205	0.0026678922124386377	0.26620261004032053	0.0024515447922644667	0.0005316306092018318
Rv2682c	6	5752	0.0	0.20753963341905307	2.828268903238479e-05	0.0003720028780414683
Rv0685	110	99208	0.02025725524417478	0.3194219502214469	0.10401404887865358	0.0022981935129256234
Rv3010c	13	11998	0.0008768543528757912	0.2614350608536655	0.002074315852935046	0.0005081766551969625
Rv2139	9	7701	0.001808007197789282	0.26173335676661996	0.0012504027919042673	0.0004513829507086183
Rv2901c	9	6835	9.207023607914216e-05	0.2510136225985952	0.0020281496430863805	0.00033350308884607576
Rv0937c	1	997	0.0	0.18632329354411856	2.4909720372128006e-06	0.00015673252364232539
Rv1844c	14	12078	0.0009823154488692299	0.22442126397808718	0.00013207352261430022	0.0007004165809984983
Rv3815c	3	2465	0.0	0.0015856236786469344	1.1867827471242995e-16	0.0005526558881930416
Rv0761c	15	12588	0.004012440391908247	0.23527240201658806	3.925327224852425e-05	0.0008575092153552435
Rv3685c	3	2380	0.0009737903924565345	0.2259687790266273	0.00012891467537157767	0.0002639464173297176
Rv3715c	9	7204	0.0009032706423596409	0.23862894096644577	0.00018267339722304268	0.00043421566534705366
Rv0058	15	12211	0.0008527794620404889	0.26147763292024323	0.004900019352977067	0.0004979506124349204
Rv3677c	4	3331	0.0	0.19258025231029186	1.2316467484667119e-05	0.0003886919706443146
Rv3460c	108	98073	0.0019103029027344833	0.3141107479974988	0.11749342003109156	0.0018706897234080024
Rv1098c	22	19580	0.0023068884410050523	0.26506010956804454	0.0009355025030981021	0.0007404857442686521
Rv2468c	15	11921	0.0017222294699178859	0.24661866744942615	0.00030435844399685297	0.0005646007458331474
Rv2726c	16	13833	0.0018578206989447693	0.2565070517193632	0.0007373314839762665	0.0006455522909206329
Rv2740	5	3989	0.0020017051094347094	0.19140948191241075	1.2717383950312132e-05	0.0006453257089911536
Rv3006	3	2302	0.00038661475306807044	0.21217417333023436	5.772580053461663e-06	0.00022022329228007636
Rv1988	18	14850	1.9934631954003035e-08	0.25609794956351095	0.023815232046297676	0.00033088143267823216
Rv0409	8	7207	0.0004062951273177316	0.24703602211741746	0.00032580643147193776	0.0003933515347369271
Rv1302	14	11163	0.002992316438641321	0.25597547326051545	0.0028598194430073704	0.0005453549492368215
Rv2994	3	2315	0.0003323746938471561	0.22766682883357628	0.0006460285518318175	0.00022918500743869308
Rv2927c	14	10905	0.0014022504411005823	0.2525136253755644	0.0015887867589852247	0.0005096392658522751
Rv1812c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv3293	18	15866	0.0025472328831158716	0.2620751009895893	0.0003539017581363098	0.0007574364259221231
Rv2190c	6	4658	0.0013910951592952117	0.22711939798631026	0.0002858553426758731	0.0003942326774689296
Rv2538c	7	6697	4.0367566273849e-05	0.22660656841140467	6.713574090324098e-05	0.0004145843793817432
Rv1628c	2	1775	3.6421634473082066e-06	0.20604826687581337	8.849377793689019e-06	0.0001569170721180831
Rv2898c	2	1695	3.102542616929912e-05	0.17796011789462637	2.9706129417375527e-08	0.0002499068204868924
Rv2679	18	14281	0.0015471991614284726	0.24883529269536864	0.0007044143565941185	0.0006237787673873926
Rv2858c	6	5052	0.0004377070153364094	0.25626143373176086	0.0028463054368743743	0.0002638857161412243
Rv1301	7	5775	2.8320996775037174e-05	0.24200966748503597	0.002904559797602306	0.00022156870360850713
Rv1701	5	4230	8.712930160283246e-05	0.23060952804297194	0.0005671068815156946	0.0002653372869611922
Rv0623	7	5815	0.00015393805413767015	0.16531804218709087	2.1003899575764593e-07	0.0006870582953503816
Rv3199c	8	7255	0.0010127540550313786	0.21307512523397207	2.5226864423087762e-05	0.0005657219122469739
Rv3877	14	12440	6.713217455911055e-05	0.21231444450128437	4.32389345562661e-05	0.0006138393744526848
Rv3750c	3	2604	0.0	0.12168339980018289	1.2723390833981943e-11	0.0004744089524926378
Rv1766	1	873	0.0	0.12281888815689258	2.5480615156870595e-11	0.0002240621846915378
Rv3587c	4	3092	0.0004979115270333237	0.22955455950867956	0.0010606417040055502	0.0002538470194141737
Rv1297	29	24477	0.0020909579261957937	0.2793066870348258	0.020873154371746364	0.0006510556545636275
Rv0755c	9	6812	1.4872349559471618e-05	0.22728013358290355	0.0006392916814572469	0.00036978182778003485
Rv3920c	27	22147	0.0021257830460073685	0.2716978246638263	0.01586291480758377	0.000678869207406104
Rv0010c	12	9644	0.0018023040833367503	0.23427693956276827	4.460173880481102e-05	0.0006263518018653074
Rv2091c	14	10386	0.0001340226748389855	0.24077585001697613	4.6361753172313795e-05	0.0005458704926134764
Rv3042c	14	12448	0.00177529376647695	0.24688409344452855	0.00024463059729985825	0.0006673692493451289
Rv0037c	2	1583	0.0	0.18640981469273435	5.665760455115472e-07	0.00022701936364339747
Rv0869c	17	14736	0.004164254270850004	0.2525930696497111	0.002236319561833454	0.0008025080915338837
Rv0995	5	4099	0.0007092295687045678	0.216786032639829	1.5276547812711783e-05	0.0003241308903394781
Rv0832	14	10424	0.001779280544637362	0.26615848562294275	0.008349958458118756	0.0004261427122044001
Rv3801c	19	15314	0.001213319704168958	0.2668218916190119	0.0018930811971019572	0.0005909581506221199
Rv1184c	4	3202	0.0019464627706852198	0.1929736983251068	1.6015348913466565e-05	0.0003257124753797852
Rv2724c	4	3329	0.0009754756153487886	0.22638293299918422	5.978875002260512e-05	0.0003152575094001117
Rv1257c	7	6066	0.00014545041949216178	0.2285091993401471	0.001053979859373303	0.00031912267720771306
Rv3697c	1	775	0.0	0.15205815755333463	9.239716451538902e-08	0.00018693454277351476
Rv1142c	13	10430	8.69148043652027e-05	0.24226526007290491	0.00034010627344683626	0.00045049049578544347
Rv3725	17	13329	1.4494138585809041e-05	0.25646608269656823	0.020514024844059293	0.0003175616638141538
Rv1699	44	36198	0.004294479831918176	0.29344556720818965	0.04090659486432571	0.000917140710329971
Rv1013	6	4290	0.00038095499776250047	0.23503134422763663	0.0004510949174829119	0.00022168222930404294
Rv0036c	3	2427	0.00010233347309337933	0.19020778769997793	5.992201541733893e-07	0.0003302572923619449
Rv1885c	12	10425	0.001764801407635112	0.239590293011521	7.696203793307863e-05	0.000661359308139022
Rv3916c	2	1650	1.9020592072969327e-05	0.2010434635987497	8.276060641895625e-07	0.00017235099160496767
Rv3002c	23	20550	0.00084849701370771	0.26722152500635943	0.0010712064530349632	0.0007732853484537073
Rv2987c	23	19412	0.0016615463782413702	0.2749074034862547	0.002292471056022453	0.0007581835006812324
Rv3045	4	3682	0.0001547125177107595	0.20979019385461375	1.0136510449490952e-05	0.00027463035894702503
Rv0528	13	10866	0.0012365305368040743	0.23544488911484068	0.00020010452522226961	0.0005953153753726399
Rv3328c	8	6144	0.00108882427908377	0.22283293696408737	4.731660435370468e-05	0.00047893746979502685
Rv0489	16	13888	0.0030674788013795255	0.2525533412650541	0.0007596095971656833	0.0006650322543675309
Rv0506	1	879	0.0	0.17522197116578062	5.73092620949861e-07	0.00014328535061856486
Rv0262c	3	2845	0.0	0.20948912508326337	2.6181936772408863e-05	0.00023187455667358095
Rv3420c	5	4809	0.0001087749456178155	0.21395524900242688	5.296749685746148e-05	0.00032479612591993054
Rv2325c	6	4858	0.001190430261177519	0.21273637304759055	1.3610017989074462e-06	0.0005004820764217068
Rv0563	6	4755	0.0013075974500208578	0.23589454146660993	0.0005325448358764652	0.0003497004122126214
Rv2946c	57	46748	0.010573451211814964	0.29126322215911726	0.008995630832688471	0.0016327970738391846
Rv3689	4	3216	0.0006280484058952461	0.18058188751273208	1.3441290993369367e-07	0.00041677552453009143
Rv1234	2	1585	2.795035569622659e-06	0.0019027484143763211	2.351765791533565e-15	0.00041878800532573363
Rv0277A	1	873	0.0	0.15205815755333463	1.0408093499604467e-07	0.00020013080037696186
Rv0079	59	50850	0.0065707484153484305	0.2742032349322428	0.06422719638183158	0.0011337062543199652
Rv1201c	13	10981	0.0008561380609616616	0.2481047811747858	0.0006087337090556235	0.0005324225205042676
Rv2732c	25	18934	0.0012631349309295459	0.25455519083120065	7.457300684618916e-05	0.0009537678782353322
Rv2895c	3	2484	0.0004040873077174755	0.19446943729722824	1.2603663853041591e-06	0.0003215482024779466
Rv3141	6	4920	0.00044809928402962196	0.21628962065776047	3.260790338877148e-05	0.0003038186179717966
Rv0680c	1	720	0.0	0.19553508813482873	2.3479133619182593e-05	0.00013846311620430534
Rv0692	8	7626	0.00010835504483537629	0.21330156001105388	1.730760291540973e-05	0.0005204720450514443
Rv1690	4	2942	0.0	0.21556371912514616	6.820606645360207e-05	0.00023219225633613102
Rv3040c	5	4267	0.0003649851260779568	0.22087127149425223	3.836519203203345e-05	0.0003148337839000467
Rv2611c	6	5754	0.00045358911560428706	0.23308668076109937	0.0006931489760846662	0.00036491037680732734
Rv0864	8	7281	0.00032981753168814007	0.22111458878590107	3.713573670819753e-05	0.0004976023067302662
Rv2342	11	8100	0.001048013387659845	0.2313071368140613	7.565924355906813e-05	0.000492768061975527
Rv1446c	6	5427	5.816072269101483e-05	0.21608587589331363	7.306651743325738e-05	0.000311367768625043
Rv2922c	6	5308	7.110879924160897e-05	0.23077524342673375	0.0010194676750135043	0.0002859655594919285
Rv1410c	1	989	0.0	0.15556424566588004	5.1346447574352124e-09	0.00020134493423423533
Rv2967c	39	32850	0.005295375884453298	0.2784832021788438	0.001833485713079956	0.0012492419115511409
Rv3051c	21	17934	0.007216429925196891	0.2624177388075198	0.0033656450058867325	0.0009616108121841597
Rv0824c	8	7317	0.0005923187044611709	0.24384725038165736	0.0003800206167480182	0.0004560845902390467
Rv2444c	8	6660	0.000949994808074857	0.24605181485798555	0.0015044337599815541	0.00036693568025345706
Rv2878c	4	2954	8.917626062776881e-05	0.22711939798631026	4.990128508382776e-05	0.000218782623685278
Rv3680	7	5509	0.0005835540852368823	0.1982143122778933	1.0896939455890082e-05	0.0005835038301808025
Rv1180	18	15137	0.0015794257562298877	0.23541037146506574	0.0004714751552749214	0.0006569590909565542
Rv1658	7	6212	0.0005552164456267933	0.245038019802108	0.00018885150104907752	0.0004220897152664555
Rv3237c	1	985	0.0	0.0005285412262156448	1.2850051958895019e-20	0.0005505092210294525
Rv0125	5	3747	0.0014232502994369833	0.22663855240130046	0.00028009996537738856	0.000288275603709385
Rv1845c	5	4078	3.7267140928302123e-07	0.2079158544300419	2.9792381100741644e-05	0.000334903395007476
Rv2453c	6	5352	0.001183463449777707	0.23530687921500787	7.970060469742396e-05	0.0003635903808522918
Rv2530A	1	848	0.0	0.18131596022619847	9.675248358929271e-06	0.00018237886445469313
Rv2572c	12	10619	0.0009250752691169011	0.2581151171456701	0.003197144477841722	0.00044991238236637566
Rv0856	1	766	0.0	0.12577223652880187	7.078336875998243e-12	0.00026554879269074453
Rv3600c	6	5302	6.854391660717866e-05	0.2231425991888846	8.57107183177444e-05	0.00032718880770381975
Rv2335	15	13102	0.0012304074081012056	0.24918282802036212	0.0002475915494225497	0.000632809254877879
Rv3658c	4	3067	0.00013441258850587076	0.20426588777041263	8.743284238217121e-06	0.0003161693944331926
Rv1615	1	882	0.0	0.18443994300059885	6.5194340019875114e-06	0.00017721962227044486
Rv0009	32	26201	0.0011507664160249529	0.2839494507096753	0.024782391457994903	0.0006547403894030353
Rv2883c	22	18662	0.0013202583439090297	0.2844020800147385	0.014778286496833644	0.0005614670233610429
Rv2955c	5	4184	0.00019864001209504774	0.20681789589943506	0.00022206956220584615	0.00035556838011727344
Rv0514	8	6703	0.0002796420069076819	0.23291763036890248	4.800560502866938e-05	0.0003999569905350199
Rv2461c	16	13512	0.0005348918912133325	0.2605019701108393	0.004516859878737559	0.0005076992380064693
Rv2838c	31	25331	0.0002564261257028178	0.26660038913551615	0.03058337170632876	0.000595511580088185
Rv1475c	50	41344	0.004306233304510589	0.2896345858158755	0.04339241853180209	0.0010045584178566221
Rv1240	37	30951	0.005871965035612031	0.29490066919434593	0.005643987023922878	0.001030591398222662
Rv3496c	14	12719	3.755052188468816e-05	0.21223025955104594	2.4416064497805457e-05	0.0005293661827230789
Rv2092c	5	3907	0.0002551389122790739	0.2268626933827654	0.0002407221163242681	0.00026071781633429036
Rv1100	19	14181	0.004342259351919974	0.251524771892734	8.359988710803179e-05	0.0007730725361760617
Rv2563	4	3560	0.001959479505351396	0.20943447812223992	2.1044607922981703e-05	0.00044072002070223
Rv3678c	5	4024	0.0034166850633511976	0.23880638663938336	0.0010076426489053442	0.0004113326879598315
Rv3520c	5	3741	0.0002620831791791266	0.20679126127021424	3.812549997987415e-05	0.00035852322947449574
Rv2674	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1861	1	796	0.0	0.16952429727229873	9.862685756648767e-08	0.00014828621420821627
Rv1332	16	12969	0.0017172876942701245	0.2553242397460985	0.0005200947766503513	0.000613733129096087
Rv1511	4	3650	0.00037496683798641064	0.21446963319930729	0.00028254967138790674	0.00027517996021402224
Rv3265c	11	10036	0.0016481292096762604	0.22718366493537262	7.010476637807864e-05	0.0006906871869552564
Rv0929	10	9538	0.00015233853547994897	0.2002411951319633	2.4024681490026024e-06	0.0006196945395323916
Rv2220	23	20115	0.005578740085446683	0.26901225393922157	0.001140088610519767	0.0009371413226603483
Rv0299	4	3384	0.0029180171346860563	0.1401653407614537	1.1546325378139305e-09	0.0005642231872016875
Rv0834c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2136c	4	3531	0.00022733945408951524	0.19009519874076164	1.9485607907921403e-06	0.00035713369469205056
Rv2343c	13	10787	0.0005269005934123033	0.267266002623704	0.0033451635519851234	0.000431628367221641
Rv2792c	7	5804	0.0007514732433672718	0.2153324585977221	1.6871339779455163e-05	0.0004533425939376865
Rv2280	6	5205	1.5295291839148064e-05	0.21867549281808712	4.818320350901865e-05	0.00030848129761372337
Rv0221	4	3356	0.0003294152489255721	0.20856398801964068	6.394889366306417e-06	0.0003088091748711884
Rv3412	9	7079	0.005826785475955135	0.22593698378545288	5.918817170269296e-05	0.0006538875755762128
Rv3234c	2	1601	0.0	0.20356670179553926	1.0011632362072206e-05	0.00015901686569567362
Rv0534c	7	6135	0.0027845646534200045	0.21484267377083402	3.0306392149684125e-05	0.0005682149420016489
Rv1916	6	5527	4.888866015385815e-05	0.22965305259771363	0.0005623372297860777	0.0003101538949771759
Rv2301	2	1593	0.00010163540424106576	0.22407677138755425	1.5984494395494546e-05	0.00014642715160836402
Rv2214c	5	4077	0.0	0.23244559116433317	0.0005143114397129139	0.00020045052738758916
Rv1001	3	2467	0.001606549341940484	0.22348422320991143	2.3305953436927148e-05	0.000260924140053109
Rv2907c	58	47721	7.954811715161902e-05	0.28490669690617704	0.06689575446921615	0.0009192889261807756
Rv3791	6	5462	4.943985583832673e-06	0.2262553394058354	0.00017686534560269185	0.0002879121431429391
Rv2260	3	2368	0.0	0.1964200787477937	1.2214782088910856e-05	0.0003146822601620687
Rv2837c	8	7231	0.0007986925646920947	0.2471500913903669	0.0017967673958174122	0.0003527306851054378
Rv3270	2	1699	0.0009737903924565345	0.16991895701198026	1.2201026818855532e-07	0.00036021167578946425
Rv3078	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0333	2	1709	0.0	0.16749078374498944	8.146327528049193e-08	0.0002603728106581142
Rv3913	8	6565	0.0008198647170162224	0.22773140600811426	6.07849040557572e-05	0.00046871650104516585
Rv2204c	6	4645	0.0005758426837296105	0.21921285239088242	1.6134504446667626e-05	0.00037055529031915994
Rv0054	13	10672	0.00174767885198078	0.25848907658776776	0.010119594627716852	0.00039725127882028787
Rv1849	4	3485	0.0003627041729717808	0.2176381327952309	0.00013646244165329665	0.00033406100013388756
Rv3753c	3	2303	0.0006623957085916323	0.21352847656425714	1.0093338194019865e-05	0.00024087459764573414
Rv1639c	3	2437	0.00016869798788124817	0.19367195076145383	6.559997859571669e-07	0.00021902626311960476
Rv2246	20	17694	0.0003888697063357055	0.25790782906572657	0.0015001792109025362	0.0006254376606608576
Rv2590	12	10762	2.3031895407816735e-07	0.24957011870736923	0.0011385786383877408	0.0003965090495077371
Rv0434	5	3836	8.38904854263541e-05	0.22903068660151385	2.4080448519143287e-05	0.0002579729116256893
Rv0819	6	5208	0.0008986644310008886	0.2209928631658703	3.05585106838214e-05	0.00040397623921323777
Rv2938	10	9013	3.910133603788151e-05	0.23339159066325776	0.00028202279717538033	0.00039102155210391534
Rv1010	26	21275	0.002357996261028875	0.2635807852533181	0.025934951061355054	0.0005843199901267458
Rv1300	10	8350	0.0004195335844387472	0.2542730235571201	0.005169347130289986	0.0002949693919188096
Rv2161c	6	5105	0.0004000750943187865	0.18669156420918656	1.4926250656734904e-06	0.0005493126565918062
Rv0599c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2368c	7	6374	0.0007519617698429648	0.2261915965295413	0.0012168902441076013	0.00038599620619761995
Rv3866	12	10249	0.00010377037208607865	0.21100317263642757	2.396430986011006e-05	0.0005331660440258691
Rv0936	10	9755	0.00015233853547994897	0.2002411951319633	2.625717584753015e-06	0.0006328997933353631
Rv0436c	17	15231	0.003925274796272516	0.2471120565963702	0.00023712196635656475	0.0008663818989740757
Rv1462	8	7259	1.891508615586536e-05	0.19513113911328395	2.3447039404399926e-06	0.0005296074848432667
Rv1173	9	7550	0.003652409850164824	0.24914416505247688	0.0013620845899516086	0.000584331925070558
Rv1577c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv2395A	1	822	0.0	0.0007928118393234672	1.586389598649036e-19	0.00038980512016031747
Rv3607c	11	9707	0.00021859152947848728	0.24274136715997183	0.0007260795761345063	0.0004884641446608006
Rv3853	2	1631	0.0	0.20157345515480965	1.962907859435967e-06	0.00021531961728331317
Rv0677c	4	3679	0.0002354377452689068	0.22486124405030297	0.0006297517131671424	0.0003080093423890584
Rv0879c	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv0504c	3	2612	0.0005914555658582058	0.20805054985270974	0.00010802929021696536	0.00026713126916548253
Rv3720	2	1754	0.0009737903924565345	0.1579825013541139	4.1394467285553157e-08	0.00041983784283281867
Rv2710	22	18546	0.008319659872849477	0.2699166488087432	0.006636347178279741	0.0009342398851091763
Rv2129c	1	721	0.0	0.20269302496379873	1.7867677257880647e-05	0.0001231214517991194
Rv1174c	2	1492	0.0	0.2028210362211966	6.5710146611344495e-06	0.0001480028940591374
Rv3154	16	15223	9.028451642581562e-06	0.23077524342673375	0.000682541503630471	0.0004847792091596747
Rv1386	2	1667	0.0009737903924565345	0.1691314665855502	1.0270199378444463e-07	0.0003314824536645578
Rv1461	6	5782	7.592425384991171e-06	0.19355522465805372	2.237037240534561e-06	0.0004359203656370238
Rv2870c	10	9256	0.00029346378075934156	0.22029553351121053	4.5556299301686756e-05	0.0005874032943192297
Rv1876	2	1856	0.0	0.17733121410968675	1.0260079864345133e-06	0.00030105807768737383
Rv1401	1	795	0.0	0.17487847350938943	1.9323844574569973e-06	0.0001456716536430023
Rv3171c	2	1655	1.1662195877633815e-05	0.2041620017499318	1.0580241180438707e-05	0.0001560730172647035
Rv2751	5	4005	0.00052392184934929	0.21495771670190275	1.62959524379032e-05	0.0003338244507499112
Rv0503c	2	1591	0.0	0.18035877162340935	1.2836908974521936e-06	0.0002119529751723983
Rv0730	1	956	0.0	0.2308415962856834	0.00020434425847417852	0.00010949538599542956
Rv1419	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv3852	2	1643	0.0	0.20157345515480965	1.993497929834872e-06	0.00021619195100262747
Rv2959c	2	1665	6.291239594087858e-06	0.21507288290426113	0.00021751120455640535	0.00014586391053484764
Rv2093c	4	3670	0.00012225562640608766	0.219033439334772	3.7641897192885904e-05	0.00026899689025691704
Rv0758	6	5231	0.00022966933734781402	0.215505857437017	5.816050339438734e-06	0.00038244955193340245
Rv3597c	9	6922	0.0005386553215100737	0.2527123298336817	0.0021229142647471743	0.0003539054218166136
Rv0015c	12	10939	0.0004357891895154972	0.24002005138463584	8.321165203036568e-05	0.0005479896462692204
Rv3782	9	7922	0.0008992120788746102	0.2287370575161273	4.319327466852539e-05	0.0004917705687361048
Rv1634	3	2368	0.0002278042976316544	0.21418355925879867	2.5492337022499426e-05	0.00022133158266555048
Rv0511	18	15593	0.002027096172820032	0.23424276349572773	3.688743769262767e-05	0.0008965324683816416
Rv2131c	4	3518	0.00028911829369502066	0.21472775391324064	4.4148122627461514e-05	0.00027223290561304177
Rv1312	7	5522	0.0006010749510416603	0.24023550924045686	0.002813117679906817	0.0002601437788126328
Rv3699	0	0	0.0	0.0	1.4795707406838718e-50	8.257638315441785e-05
Rv1309	68	56320	0.002170736596328711	0.2966440317316116	0.059686878064821	0.0012165120542443203
Rv1891	2	1855	0.0	0.0010570824524312897	6.824178560736065e-18	0.0005532571343563366
Rv0383c	31	23508	0.006296583969096677	0.26847252027473895	0.000809072505885879	0.001122420743923273
Rv2725c	37	33091	0.0033524688807502877	0.2694184804971835	0.0395924358663331	0.0008254529753566488
Rv2857c	6	5186	0.00033905194093809474	0.24395839315758336	0.00043819330077455166	0.00030079524197156715
Rv1843c	15	12822	0.0037953448687666346	0.2650163630571404	0.0024902885466932764	0.0006446474414466345
